iter	PRAUC	Logloss
1722	0.9979823715	0.08738175012
1723	0.9979844001	0.08730170334
1724	0.9979843267	0.08720727554
1725	0.9979874371	0.08713321538
1726	0.9979929901	0.08708821118
1727	0.9979952178	0.08705023315
1728	0.9979986288	0.08694459625
1729	0.9980060413	0.08688055116
1730	0.99800998	0.08684302179
1731	0.9980124746	0.08679246089
1732	0.998016946	0.08673467739
1733	0.998018501	0.08669484226
1734	0.9980206627	0.0866364172
1735	0.998021998	0.08657641081
1736	0.9980276901	0.08651615402
1737	0.9980306349	0.08648314352
1738	0.9980306655	0.08646737072
1739	0.9980341543	0.08639713427
1740	0.9980354618	0.08633947733
1741	0.998041436	0.08624414915
1742	0.9980440025	0.08617132508
1743	0.9980459463	0.08612134262
1744	0.998049736	0.08605505772
1745	0.9980526891	0.08600425188
1746	0.9980580839	0.08595745991
1747	0.9980626083	0.08591516786
1748	0.9980694433	0.08583078714
1749	0.9980683149	0.0857736386
1750	0.998071711	0.08570600719
1751	0.9980726199	0.08566938511
1752	0.9980745907	0.08563655019
1753	0.998079291	0.08559876131
1754	0.9980862751	0.08554743933
1755	0.9980869809	0.08549039113
1756	0.9980886929	0.0854377193
1757	0.9980981866	0.08535839096
1758	0.9981011465	0.0852585546
1759	0.9981037495	0.08519225977
1760	0.998105694	0.08513526876
1761	0.9981050385	0.0850863103
1762	0.998107989	0.08502941997
1763	0.998115425	0.08499347523
1764	0.9981178886	0.08494014678
1765	0.9981133388	0.08488929634
1766	0.9981144546	0.08484861421
1767	0.9981166795	0.08479951057
1768	0.9981207516	0.08473075985
1769	0.9981217053	0.08471193433
1770	0.9981269373	0.08466866356
1771	0.998128865	0.08461501087
1772	0.9981312583	0.08454555076
1773	0.9981345862	0.08446700155
1774	0.9981374895	0.0844182283
1775	0.9981416534	0.0843708463
1776	0.9981416534	0.08436997362
1777	0.9981423115	0.08427957887
1778	0.9981488181	0.08420223672
1779	0.998151736	0.08412829107
1780	0.9981526975	0.08407270044
1781	0.9981551599	0.08402421927
1782	0.9981641073	0.08393671065
1783	0.9981705821	0.08387549021
1784	0.9981632937	0.08383471536
1785	0.9981649936	0.08378477698
1786	0.9981760136	0.08368046899
1787	0.9981788821	0.08363872545
1788	0.9981867887	0.08358968296
1789	0.9981916289	0.08355253017
1790	0.9981931885	0.08350517422
1791	0.9981927208	0.08345886677
1792	0.9981944292	0.08340561124
1793	0.9981984826	0.08336257309
1794	0.998201778	0.08332748455
1795	0.9982036816	0.08330670829
1796	0.9982047522	0.08323429722
1797	0.9982068534	0.0831990363
1798	0.9982124335	0.0831305589
1799	0.9982164468	0.08307011163
1800	0.9982239358	0.08297592125
1801	0.998226754	0.08289576805
1802	0.9982308335	0.08285495683
1803	0.9982343553	0.08279031205
1804	0.998236389	0.08274426421
1805	0.9982384829	0.08269473007
1806	0.9982398056	0.08267364934
1807	0.9982401478	0.0826629628
1808	0.9982414308	0.08260746339
1809	0.9982428404	0.08254357023
1810	0.9982472208	0.08247502577
1811	0.9982509685	0.08237433337
1812	0.9982520961	0.08229378315
1813	0.9982563407	0.08223178405
1814	0.9982537538	0.08219033354
1815	0.9982612609	0.08214163462
1816	0.9982677749	0.08209980908
1817	0.9982693368	0.08204670256
1818	0.9982705655	0.08200341032
1819	0.9982709007	0.0819606092
1820	0.9982783302	0.08190479657
1821	0.998279599	0.08181572092
1822	0.9982791007	0.08175918283
1823	0.9982822714	0.08170754392
1824	0.9982886469	0.08164124795
1825	0.998290467	0.08162117741
1826	0.9982928964	0.08155628433
1827	0.998294944	0.08151807284
1828	0.9982972332	0.08145667856
1829	0.9983027639	0.08137454365
1830	0.9983001463	0.08132282091
1831	0.9983033379	0.08125482609
1832	0.9983059063	0.08119450488
1833	0.9983082564	0.08116883712
1834	0.9983111672	0.08109148033
1835	0.9983176032	0.08103584243
1836	0.9983235014	0.0809809907
1837	0.9983258369	0.08091595078
1838	0.9983307822	0.08085408984
1839	0.9983317171	0.08082080762
1840	0.9983377147	0.08074754978
1841	0.9983411563	0.0807145145
1842	0.998341432	0.08066779853
1843	0.998342439	0.08063254505
1844	0.9983418235	0.08058656717
1845	0.9983443913	0.08054703592
1846	0.9983490919	0.08048131617
1847	0.9983507687	0.0804379931
1848	0.9983527044	0.08040432186
1849	0.9983526483	0.08037079502
1850	0.9983569122	0.0803225196
1851	0.9983621845	0.08023851024
1852	0.9983655544	0.08017959932
1853	0.9983729213	0.08010014796
1854	0.9983767299	0.0800309773
1855	0.9983856378	0.079982626
1856	0.9983911966	0.07991435785
1857	0.9983960099	0.07987253336
1858	0.9984008493	0.07979663563
1859	0.9984059524	0.0797463039
1860	0.9984094548	0.07968564106
1861	0.99841297	0.07964642093
1862	0.9984172371	0.07957856094
1863	0.9984173333	0.07951287878
1864	0.9984188616	0.07948258357
1865	0.998421375	0.07938864693
1866	0.998423919	0.07930272805
1867	0.9984272124	0.07926381172
1868	0.9984296373	0.07920212634
1869	0.9984359075	0.0791332419
1870	0.9984421088	0.07906003957
1871	0.9984448792	0.07898649378
1872	0.9984479507	0.0789352283
1873	0.9984518316	0.07886111884
1874	0.9984535058	0.07880981153
1875	0.998461332	0.07873760176
1876	0.9984643182	0.07866713625
1877	0.998460617	0.07862690131
1878	0.9984639026	0.07856999485
1879	0.9984656789	0.07852503563
1880	0.9984690419	0.07846879267
1881	0.9984686704	0.07843847279
1882	0.9984701654	0.07837406387
1883	0.9984756736	0.0782945336
1884	0.9984776152	0.07823939387
1885	0.9984832497	0.07816376019
1886	0.9984869195	0.07810223049
1887	0.9984926776	0.07804432984
1888	0.99849582	0.07800169084
1889	0.9984970229	0.07796204806
1890	0.9984987207	0.07793956094
1891	0.9985012652	0.07788988864
1892	0.9984965835	0.07782384919
1893	0.9984986972	0.07779252199
1894	0.9984986053	0.07773516088
1895	0.9984991042	0.07770323715
1896	0.9984999299	0.07767220149
1897	0.9984996341	0.07762620686
1898	0.9984999846	0.07759941021
1899	0.9985036132	0.07754292093
1900	0.9985060215	0.07747047771
1901	0.9985133929	0.07739455373
1902	0.9985134891	0.07733334142
1903	0.9985142802	0.07731304502
1904	0.998519377	0.07726144336
1905	0.9985229623	0.07721820016
1906	0.9985295883	0.07720116989
1907	0.9985301955	0.07714332834
1908	0.9985350215	0.07706102034
1909	0.9985355192	0.07700320459
1910	0.9985393125	0.07696191278
1911	0.9985431882	0.0769247588
1912	0.9985431122	0.07690840524
1913	0.9985436281	0.07685284376
1914	0.9985501527	0.07679656209
1915	0.9985588277	0.07671970263
1916	0.9985635626	0.07665333178
1917	0.9985644404	0.0765991566
1918	0.9985670844	0.07651343958
1919	0.9985716029	0.07646593213
1920	0.9985736267	0.07644889896
1921	0.9985795524	0.07641513888
1922	0.9985807027	0.07638781271
1923	0.9985812018	0.07634272563
1924	0.9985822987	0.07630050434
1925	0.9985868959	0.07623692463
1926	0.9985872896	0.07620961288
1927	0.9985894785	0.07616260038
1928	0.9985928538	0.07611306692
1929	0.9985947018	0.0760613297
1930	0.9985958476	0.07601547068
1931	0.9986018324	0.07593512445
1932	0.998604378	0.07588116887
1933	0.9986066281	0.07583858306
1934	0.9986071121	0.0758023024
1935	0.9986077013	0.07571066602
1936	0.998612211	0.07563442376
1937	0.9986100887	0.07559101825
1938	0.9986125703	0.0755630582
1939	0.9986064664	0.07552668058
1940	0.9986073016	0.07546888676
1941	0.9986089715	0.07541138916
1942	0.998614576	0.07534913308
1943	0.9986160091	0.0753086157
1944	0.9986177267	0.07524996628
1945	0.9986213803	0.07518465912
1946	0.9986220289	0.07516668025
1947	0.9986232097	0.07511996021
1948	0.9986288885	0.07505337563
1949	0.9986340264	0.0750221271
1950	0.9986396469	0.07495805127
1951	0.9986409813	0.07493543712
1952	0.9986406416	0.07488822413
1953	0.9986412147	0.07482925893
1954	0.9986426887	0.07478905907
1955	0.998644423	0.07472362281
1956	0.9986443371	0.07468196054
1957	0.9986469603	0.07463935803
1958	0.9986503581	0.07460556491
1959	0.9986517924	0.07457501499
1960	0.9986556082	0.07450474673
1961	0.9986548075	0.07442342336
1962	0.9986557276	0.07440755745
1963	0.9986597092	0.0743390258
1964	0.9986638095	0.07429675206
1965	0.998670061	0.07425474032
1966	0.998674297	0.07422019759
1967	0.9986768295	0.07418840167
1968	0.9986778071	0.07413388905
1969	0.9986842442	0.07406584432
1970	0.998687167	0.07405911457
1971	0.9986935987	0.07400672898
1972	0.9986982923	0.07395294493
1973	0.9987003816	0.07391505541
1974	0.998700685	0.07386341448
1975	0.99870475	0.07381314393
1976	0.9987110714	0.07378368491
1977	0.9987110021	0.07375972618
1978	0.9987117	0.07374352886
1979	0.9987158607	0.07367932943
1980	0.9987207484	0.07362527158
1981	0.9987247741	0.07357703962
1982	0.9987249776	0.07352492353
1983	0.9987260665	0.07348140651
1984	0.9987338046	0.07341439256
1985	0.9987434396	0.07335562744
1986	0.9987494575	0.07329728294
1987	0.9987509158	0.0732650354
1988	0.9987624045	0.07319436478
1989	0.9987640614	0.07311653183
1990	0.9987659277	0.07303466866
1991	0.9987696157	0.07299084978
1992	0.998776425	0.07291435103
1993	0.9987782694	0.07286870556
1994	0.9987825989	0.07281336298
1995	0.9987883424	0.07276947927
1996	0.9987902777	0.07270714154
1997	0.9987914995	0.07266329067
1998	0.9987949194	0.0726245954
1999	0.9987953966	0.07262070461
2000	0.9987968818	0.07259313703
2001	0.9987997575	0.0725627812
2002	0.9988022636	0.07251064065
2003	0.9988067715	0.07244497046
2004	0.9988054046	0.07240366087
2005	0.9988088455	0.0723725243
2006	0.9988104776	0.07232571162
2007	0.9988114236	0.07224996194
2008	0.9988170456	0.07221983583
2009	0.9988189038	0.07217794235
2010	0.9988228666	0.07212062607
2011	0.9988279308	0.07205454847
2012	0.9988303091	0.0719918603
2013	0.9988289425	0.07195049557
2014	0.998831978	0.07190596459
2015	0.9988335234	0.07185186824
2016	0.9988358882	0.07179239933
2017	0.9988354208	0.07177230408
2018	0.9988372852	0.07172577773
2019	0.9988367982	0.07167975869
2020	0.9988400061	0.07163873796
2021	0.9988470022	0.07157832613
2022	0.9988434732	0.07152989347
2023	0.9988450809	0.07147749609
2024	0.9988509909	0.07144426474
2025	0.9988547427	0.07142358381
2026	0.9988547474	0.07139568913
2027	0.998858524	0.07136360094
2028	0.998860626	0.07130960265
2029	0.9988641694	0.07124360352
2030	0.9988641133	0.07123203285
2031	0.9988657897	0.0711902574
2032	0.9988678345	0.07115052064
2033	0.9988624411	0.07111847074
2034	0.9988627733	0.07108625032
2035	0.9988645441	0.07104671602
2036	0.9988637148	0.07101902853
2037	0.9988667755	0.07096750058
2038	0.998869383	0.07091353515
2039	0.9988706583	0.07086489544
2040	0.9988719397	0.07080384903
2041	0.9988757337	0.07076736276
2042	0.9988786906	0.07070792336
2043	0.9988810553	0.07065393355
2044	0.9988812428	0.07062412345
2045	0.9988856687	0.07061278737
2046	0.998887503	0.0705678613
2047	0.9988871083	0.07054343275
2048	0.9988882552	0.07049409533
2049	0.9988925357	0.07043675932
2050	0.9988950117	0.07039465641
2051	0.9988995671	0.07035228584
2052	0.998899952	0.07032221725
2053	0.9989010191	0.07026788419
2054	0.9989048043	0.07023671193
2055	0.9989078581	0.07020007539
2056	0.9989100214	0.07014348132
2057	0.9989121199	0.07009071736
2058	0.9989128326	0.07004751768
2059	0.9989144849	0.06998654223
2060	0.9989197154	0.06993675359
2061	0.9989219791	0.06987554947
2062	0.9989246366	0.06982162368
2063	0.9989258828	0.06977968136
2064	0.9989280928	0.06976298287
2065	0.9989308019	0.0697191976
2066	0.9989316706	0.06965953818
2067	0.9989322829	0.06962609969
2068	0.998934407	0.06959055259
2069	0.9989351493	0.06956716627
2070	0.9989391381	0.06949713151
2071	0.9989389074	0.0694734632
2072	0.9989404491	0.06942934938
2073	0.9989392046	0.06938639927
2074	0.9989373856	0.06935217133
2075	0.9989403635	0.0693006748
2076	0.9989414333	0.06927569077
2077	0.9989419879	0.06922569646
2078	0.9989441845	0.06918344177
2079	0.9989462253	0.06914794818
2080	0.9989473045	0.06911446889
2081	0.9989496349	0.06908160865
2082	0.9989574934	0.06904209919
2083	0.9989585617	0.06901173173
2084	0.9989608696	0.06895735027
2085	0.9989633295	0.06891922035
2086	0.998964085	0.06888922522
2087	0.9989636898	0.06888180887
2088	0.9989632809	0.068853891
2089	0.9989674207	0.06880273133
2090	0.9989687141	0.06875622781
2091	0.9989719739	0.06870406847
2092	0.9989723251	0.06863845248
2093	0.9989772519	0.06859043776
2094	0.9989762742	0.06858326369
2095	0.9989788237	0.06854350356
2096	0.9989807375	0.06849987684
2097	0.9989820275	0.06846663646
2098	0.9989818102	0.06841879732
2099	0.99898588	0.06839183486
2100	0.9989901338	0.06836243288
2101	0.9989870271	0.06828667966
2102	0.9989919604	0.06824827262
2103	0.9989919604	0.06824726725
2104	0.9989978631	0.068210161
2105	0.9989978631	0.06820841288
2106	0.9989979692	0.06819939001
2107	0.9989965232	0.06819082109
2108	0.9989976544	0.06815352519
2109	0.9989985822	0.06812136094
2110	0.9989992175	0.06810248981
2111	0.9989954969	0.06807307051
2112	0.9989964507	0.06804030712
2113	0.9989969465	0.06802179099
2114	0.9989990979	0.06800008441
2115	0.9990041003	0.06794058056
2116	0.9990057028	0.06789691307
2117	0.9990083383	0.06786205898
2118	0.9990073798	0.06782706027
2119	0.9990100169	0.06777933499
2120	0.9990128794	0.06774721994
2121	0.9990136974	0.06772802125
2122	0.9990173582	0.06769467474
2123	0.9990175976	0.06769143815
2124	0.9990207363	0.06764738957
2125	0.9990245953	0.06761327723
2126	0.9990236917	0.06757713156
2127	0.9990263232	0.06754401799
2128	0.99902774	0.0675040968
2129	0.9990306479	0.06747143358
2130	0.9990310037	0.06745621896
2131	0.9990349894	0.06738439126
2132	0.9990410688	0.06731744123
2133	0.9990411869	0.0673156681
2134	0.9990408692	0.06729725138
2135	0.9990440011	0.06727348589
2136	0.9990502532	0.06719650924
2137	0.9990500782	0.06718188337
2138	0.999056193	0.06712389154
2139	0.9990559735	0.067117059
2140	0.9990580551	0.06708036121
2141	0.9990598603	0.06702450652
2142	0.9990637654	0.06697381897
2143	0.9990670469	0.06693913675
2144	0.9990715468	0.06691101809
2145	0.9990710949	0.06689344628
2146	0.9990731561	0.06686305055
2147	0.9990748564	0.06683866469
2148	0.9990755579	0.0668204499
2149	0.9990759833	0.06680371489
2150	0.9990790683	0.06677308643
2151	0.9990795783	0.06676166117
2152	0.9990816055	0.06671446319
2153	0.9990833375	0.0666676409
2154	0.9990838034	0.06666099904
2155	0.9990865018	0.06663127769
2156	0.9990879193	0.066590199
2157	0.9990886677	0.06656415761
2158	0.9990930715	0.06650560356
2159	0.9990939393	0.06649316339
2160	0.9990950938	0.06645812902
2161	0.9990953798	0.06642334616
2162	0.9990956076	0.06641938446
2163	0.9990959154	0.06636509084
2164	0.9990968769	0.06631792362
2165	0.9990931765	0.06627602233
2166	0.9990956116	0.06623052624
2167	0.9990989876	0.06616281556
2168	0.9990987995	0.06612788637
2169	0.9990993945	0.06609874083
2170	0.9991004987	0.06605523193
2171	0.9991081043	0.06601107051
2172	0.9991100756	0.06596145639
2173	0.9991126465	0.06592150261
2174	0.99911298	0.065885539
2175	0.9991148021	0.06585183368
2176	0.99911467	0.06583999206
2177	0.99911467	0.0658378449
2178	0.9991205089	0.06581501069
2179	0.9991257717	0.06577110206
2180	0.9991263824	0.06573914731
2181	0.9991263824	0.06573847856
2182	0.9991283904	0.06568958465
2183	0.9991309701	0.06565153474
2184	0.9991313131	0.06564867628
2185	0.9991315326	0.06564838069
2186	0.9991337531	0.0655969613
2187	0.9991323614	0.06555872864
2188	0.9991344618	0.06552483107
2189	0.9991374384	0.06547942762
2190	0.9991397982	0.0654178156
2191	0.9991416314	0.06536977625
2192	0.9991440122	0.06530907314
2193	0.9991437565	0.06527639825
2194	0.9991455334	0.06524889789
2195	0.9991460242	0.06522527484
2196	0.999148334	0.06521689517
2197	0.9991518528	0.06517756438
2198	0.9991509331	0.06515409078
2199	0.9991514295	0.06513641406
2200	0.9991550655	0.06509107413
2201	0.9991570001	0.06504163187
2202	0.999157788	0.06501150321
2203	0.9991599189	0.06496699304
2204	0.9991610129	0.06495171987
2205	0.9991612677	0.06489779638
2206	0.9991620976	0.0648557764
2207	0.9991643896	0.0648067695
2208	0.9991668854	0.0647736621
2209	0.9991686797	0.06472555486
2210	0.9991704543	0.06468437752
2211	0.9991699168	0.06466145436
2212	0.9991701318	0.06462485545
2213	0.9991701441	0.06458680396
2214	0.9991704117	0.0645581193
2215	0.9991743579	0.06451825904
2216	0.9991781435	0.06446472083
2217	0.9991788616	0.06441872652
2218	0.9991854996	0.06434908357
2219	0.9991870906	0.0643003699
2220	0.9991897115	0.06426794623
2221	0.999190061	0.06424508341
2222	0.999189229	0.06421184674
2223	0.9991912264	0.06416603045
2224	0.9991918952	0.06413073965
2225	0.9991941085	0.06407443992
2226	0.9991957423	0.06403053865
2227	0.9991937318	0.06399891825
2228	0.9991965434	0.06397085634
2229	0.9991977992	0.06392050337
2230	0.999198606	0.06387326896
2231	0.9992004093	0.06382974326
2232	0.9992035062	0.06380098789
2233	0.9992048385	0.06373429587
2234	0.999204315	0.06371280619
2235	0.9992075632	0.06365078404
2236	0.999211136	0.06361052993
2237	0.9992134659	0.06356129583
2238	0.9992137655	0.06352943509
2239	0.9992144002	0.06351228566
2240	0.999216359	0.06348849341
2241	0.9992166275	0.06347804527
2242	0.9992194906	0.06345211344
2243	0.9992196675	0.06343974397
2244	0.9992255391	0.06339980833
2245	0.9992261058	0.06335245765
2246	0.9992258198	0.06332594491
2247	0.9992269803	0.06328079254
2248	0.999228295	0.06323314076
2249	0.9992269109	0.06320620391
2250	0.9992262055	0.06317987209
2251	0.9992266342	0.06314405439
2252	0.9992270513	0.06311338311
2253	0.9992290872	0.0630852549
2254	0.9992330365	0.06306887052
2255	0.9992355347	0.06300655996
2256	0.9992352398	0.06295094126
2257	0.9992410874	0.06291745806
2258	0.9992421011	0.06287935253
2259	0.9992410613	0.06284764631
2260	0.9992457477	0.06282581583
2261	0.9992458592	0.06282103347
2262	0.9992461958	0.06279162738
2263	0.9992472642	0.06277845489
2264	0.999248593	0.0627287085
2265	0.9992485811	0.0627127401
2266	0.9992485633	0.06269240091
2267	0.9992531332	0.06266656412
2268	0.9992547425	0.06261714573
2269	0.9992576339	0.06258461162
2270	0.9992608816	0.06255452175
2271	0.9992628373	0.06251416932
2272	0.9992632671	0.06248726491
2273	0.9992639173	0.06244962452
2274	0.9992635183	0.06239735172
2275	0.9992638885	0.06238716206
2276	0.9992662401	0.06235256903
2277	0.9992695288	0.06231438669
2278	0.9992709174	0.06230749777
2279	0.9992713029	0.0622821575
2280	0.9992721807	0.06223786934
2281	0.9992727229	0.06222037421
2282	0.9992725256	0.06220647913
2283	0.9992767563	0.06214531426
2284	0.9992770659	0.06210856745
2285	0.9992768717	0.0620534021
2286	0.999272773	0.06202514476
2287	0.9992741091	0.06198297393
2288	0.9992759801	0.06193427921
2289	0.9992790607	0.06187425375
2290	0.9992806237	0.06184309277
2291	0.9992823069	0.06179869838
2292	0.9992821167	0.06177388684
2293	0.9992843971	0.0617337986
2294	0.9992846721	0.06170438872
2295	0.9992852337	0.06166884452
2296	0.9992851448	0.06163028469
2297	0.9992884461	0.06160576867
2298	0.9992895778	0.06156395615
2299	0.9992914626	0.06152459807
2300	0.9992963074	0.06146021099
2301	0.9992957289	0.06140330945
2302	0.9992973142	0.06138952404
2303	0.9992971524	0.06136360017
2304	0.9993018299	0.06133807287
2305	0.9993006346	0.06130735106
2306	0.9993004984	0.06127457027
2307	0.9993008317	0.06123883274
2308	0.9993013495	0.06122057803
2309	0.9993021985	0.06120018376
2310	0.9993111435	0.06117027025
2311	0.9993129051	0.06113952553
2312	0.9993147678	0.06109266155
2313	0.9993149405	0.06105635708
2314	0.999317516	0.06102680996
2315	0.9993186237	0.0610212105
2316	0.9993211841	0.06098017171
2317	0.9993228428	0.06094993062
2318	0.9993253207	0.06089461737
2319	0.9993255026	0.06087522402
2320	0.9993268598	0.06084824421
2321	0.9993267609	0.0608249992
2322	0.9993281971	0.06077982517
2323	0.9993322939	0.06076669612
2324	0.9993357628	0.06073454752
2325	0.9993359857	0.06071046627
2326	0.9993354553	0.06068143992
2327	0.9993355692	0.06066164397
2328	0.9993354995	0.06062799592
2329	0.9993371192	0.06059302693
2330	0.9993375329	0.06055568548
2331	0.9993384209	0.0605057148
2332	0.9993425406	0.060493312
2333	0.9993450021	0.06044533687
2334	0.9993468109	0.060413461
2335	0.9993476628	0.06037501056
2336	0.9993501538	0.06034798298
2337	0.9993497107	0.06031699301
2338	0.999351067	0.0602679364
2339	0.9993527535	0.06022898637
2340	0.9993535001	0.06017641034
2341	0.9993546316	0.06014638925
2342	0.9993550322	0.0601320463
2343	0.9993545004	0.06011668906
2344	0.9993550902	0.06009061018
2345	0.9993578112	0.06004849093
2346	0.9993575651	0.06002498732
2347	0.9993581535	0.06001181963
2348	0.9993587904	0.05998212948
2349	0.9993600177	0.0599636905
2350	0.9993608677	0.05992140827
2351	0.9993622758	0.05990511612
2352	0.9993618282	0.05986814408
2353	0.9993713935	0.05983999148
2354	0.9993722567	0.05980135982
2355	0.9993732371	0.05975279289
2356	0.999377238	0.05969324981
2357	0.9993798869	0.05965446627
2358	0.9993836756	0.059631254
2359	0.9993837449	0.059597862
2360	0.9993856559	0.05956971636
2361	0.9993867227	0.05953667304
2362	0.9993873892	0.05952536061
2363	0.9993890915	0.05949477677
2364	0.9993898858	0.05947249888
2365	0.9993912784	0.05945439636
2366	0.9993930619	0.05943686543
2367	0.9993933594	0.05941936005
2368	0.9993931545	0.05939919911
2369	0.9993937139	0.05935688295
2370	0.9993953804	0.05933295176
2371	0.999396133	0.0592958116
2372	0.9993978719	0.05923756656
2373	0.9993972287	0.05919668309
2374	0.999397541	0.05915594315
2375	0.9993981977	0.05911903947
2376	0.9993966643	0.0591030837
2377	0.9993974214	0.0590800675
2378	0.9993986871	0.05902308475
2379	0.9994036221	0.05898688837
2380	0.9994048124	0.05896197451
2381	0.9994028352	0.05893803429
2382	0.9994014915	0.05890108055
2383	0.9994029067	0.05886398359
2384	0.9994076316	0.05883831486
2385	0.9994091783	0.0588144664
2386	0.9994097838	0.05878210646
2387	0.9994114525	0.05874123837
2388	0.9994112218	0.05873709177
2389	0.9994124384	0.05868341293
2390	0.9994127529	0.05864488755
2391	0.9994128517	0.05864213637
2392	0.9994152009	0.05862412907
2393	0.9994154752	0.05859580986
2394	0.9994149267	0.05856895173
2395	0.9994162743	0.05853730411
2396	0.9994171711	0.05851180853
2397	0.9994187891	0.05847931771
2398	0.9994186378	0.05845955666
2399	0.9994212452	0.0584129343
2400	0.9994241726	0.05835838268
2401	0.9994249102	0.05832663651
2402	0.9994290222	0.05830100457
2403	0.9994290785	0.0582705241
2404	0.9994304826	0.05825850901
2405	0.9994326683	0.05821257746
2406	0.9994325715	0.05820249424
2407	0.9994333964	0.05818202753
2408	0.9994343717	0.05814889594
2409	0.9994345111	0.0581163097
2410	0.9994347071	0.05808005484
2411	0.9994372785	0.05803516913
2412	0.9994391458	0.05801257429
2413	0.9994408688	0.05797992369
2414	0.999441554	0.05795195504
2415	0.9994433994	0.0579045639
2416	0.9994449744	0.05786530405
2417	0.9994453827	0.05783265631
2418	0.9994476601	0.05777827745
2419	0.9994493049	0.05772958239
2420	0.9994496928	0.05769755288
2421	0.9994480772	0.05766196405
2422	0.9994515489	0.05763410243
2423	0.9994521797	0.05757885982
2424	0.9994533007	0.05752850837
2425	0.9994536732	0.05747459031
2426	0.9994537076	0.05744283945
2427	0.9994529818	0.05741400262
2428	0.9994573303	0.05737569657
2429	0.9994577884	0.05735457744
2430	0.9994583386	0.05731270416
2431	0.9994572981	0.05727838078
2432	0.9994581062	0.05725923891
2433	0.9994574131	0.05720810427
2434	0.9994601901	0.05718510226
2435	0.9994598865	0.05716660839
2436	0.9994618681	0.05713861916
2437	0.9994640012	0.05708358535
2438	0.999465808	0.05706044033
2439	0.9994659845	0.05702503237
2440	0.999468134	0.05699374698
2441	0.9994700576	0.05697854342
2442	0.9994712058	0.05694437532
2443	0.9994727438	0.05689406294
2444	0.9994736962	0.05687130163
2445	0.9994746385	0.05682971045
2446	0.9994747273	0.05678711795
2447	0.9994745833	0.05675305351
2448	0.9994750542	0.0567298716
2449	0.9994762985	0.05671363774
2450	0.9994787397	0.05668761998
2451	0.9994777493	0.05665757721
2452	0.999479158	0.05663384033
2453	0.9994797968	0.0565998821
2454	0.9994802628	0.0565612157
2455	0.9994808679	0.05652839553
2456	0.999480989	0.05647268946
2457	0.9994842585	0.05645065654
2458	0.9994868556	0.05641462039
2459	0.9994882733	0.05638585323
2460	0.9994882577	0.05636194489
2461	0.9994880081	0.0563511362
2462	0.9994879608	0.05633061195
2463	0.9994889762	0.05631403437
2464	0.9994898502	0.0562857307
2465	0.9994908858	0.0562455165
2466	0.9994921926	0.05620725617
2467	0.9994935096	0.05617377388
2468	0.9994948018	0.05613631449
2469	0.9994965213	0.05608252959
2470	0.9994980966	0.05604771547
2471	0.9994982682	0.05602756636
2472	0.9994991194	0.05600897433
2473	0.9994990329	0.05597881058
2474	0.9994997467	0.05597249067
2475	0.9995002233	0.05593326463
2476	0.9995006558	0.05590342132
2477	0.9995014725	0.05587132336
2478	0.9995019501	0.05585142726
2479	0.9995079009	0.05580026856
2480	0.9995079186	0.05576929296
2481	0.9995074159	0.05574736154
2482	0.9995076315	0.05571511388
2483	0.9995094512	0.05569213336
2484	0.9995098111	0.05565599176
2485	0.9995098696	0.05562412467
2486	0.9995127658	0.05560876328
2487	0.9995128453	0.05556921994
2488	0.9995142442	0.05555344001
2489	0.9995158191	0.0555237343
2490	0.9995157185	0.05549229022
2491	0.99951666	0.05545165079
2492	0.9995166463	0.05541470501
2493	0.9995170473	0.05538457526
2494	0.9995183466	0.05534496117
2495	0.9995191967	0.05532877144
2496	0.9995193107	0.05532028438
2497	0.9995224921	0.05527970381
2498	0.9995224122	0.05527010756
2499	0.9995245527	0.05521504407
2500	0.9995242334	0.0552019926
2501	0.9995226988	0.05518012258
2502	0.9995238566	0.05513970116
2503	0.9995260865	0.05508892857
2504	0.9995284681	0.05506336173
2505	0.9995301363	0.0550311441
2506	0.9995339759	0.05497440639
2507	0.9995334313	0.05494239021
2508	0.9995355026	0.05489609047
2509	0.9995366435	0.05487446311
2510	0.9995377718	0.05484388831
2511	0.9995387827	0.05479791379
2512	0.9995393402	0.0547717935
2513	0.9995415915	0.05473188718
2514	0.9995442695	0.05470894555
2515	0.9995486694	0.0546578663
2516	0.9995533827	0.05461586448
2517	0.9995550979	0.05458306755
2518	0.9995562546	0.0545655601
2519	0.9995573419	0.05453074954
2520	0.9995579215	0.05450455587
2521	0.9995589521	0.05449591778
2522	0.9995611017	0.05445551013
2523	0.9995609679	0.05440821576
2524	0.9995622188	0.05437477218
2525	0.9995621621	0.05434952394
2526	0.9995623826	0.05432730616
2527	0.9995631032	0.05428475369
2528	0.9995639042	0.05426189351
2529	0.9995650361	0.05424148599
2530	0.9995672918	0.0542098194
2531	0.9995674425	0.05419128992
2532	0.9995696813	0.05418064157
2533	0.9995724261	0.05415666864
2534	0.9995731394	0.05412195556
2535	0.999573324	0.054074457
2536	0.9995729785	0.05404940727
2537	0.9995715807	0.05402319107
2538	0.9995717471	0.05398982843
2539	0.9995731376	0.05396337566
2540	0.9995748093	0.05394005122
2541	0.9995751649	0.05390039558
2542	0.999576072	0.05386887125
2543	0.9995764161	0.05384563836
2544	0.9995782175	0.05381686758
2545	0.9995797673	0.05379980203
2546	0.9995789473	0.05374725072
2547	0.9995790981	0.05373134891
2548	0.9995801794	0.05369736113
